national_team,official_player_name,date_of_birth,transfermarkt_player_id,transfermarkt_name,link_status,source_url
Uzbekistan,ISKANDEROV Jamshid,1993-10-16,260857,Jamshid Iskanderov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,XAMROBEKOV Odiljon,1996-02-13,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,MASHARIPOV Jaloliddin,1993-09-01,274536,Jaloliddin Masharipov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,URUNOV Oston,2000-12-19,492556,Oston Urunov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,NEMATOV Abduvohid,2001-03-20,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,NASRULLAEV Sherzod,1998-07-23,608537,Sherzod Nasrullaev,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,SHOMURODOV Eldor,1995-06-29,358166,Eldor Shomurodov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,ESHMURODOV Umar,1992-11-30,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,ERGASHEV Botirali,1995-06-23,312690,Botirali Ergashev,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,KHAMDAMOV Dostonbek,1996-07-24,294502,Dostonbek Khamdamov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,ABDULLAEV Abdulla,1997-09-01,570272,Abdulla Abdullaev,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,GANIEV Azizjon,1998-02-22,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,AMONOV Azizbek,1997-10-30,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,SERGEEV Igor,1993-04-30,185372,Igor Sergeev,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,FAYZULLAEV Abbosbek,2003-10-03,754037,Abbosbek Fayzullaev,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,ESANOV Sherzod,2003-02-01,989068,Sherzod Esanov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,KARIMOV Behruzjon,2007-08-07,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,ULMASALIYEV Avazbek,2000-03-27,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Uzbekistan,UROZOV Jakhongir,2004-01-18,989069,Jakhongir Urozov,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,LIVAKOVIC Dominik,1995-01-09,205927,Dominik Livakovic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,STANISIC Josip,2000-04-02,483046,Josip Stanisic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,PONGRACIC Marin,1997-09-11,282144,Marin Pongracic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,GVARDIOL Josko,2002-01-23,475959,Josko Gvardiol,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,CALETA-CAR Duje,1996-09-17,238266,Duje Caleta-Car,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,SUTALO Josip,2000-02-28,371001,Josip Sutalo,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,MORO Nikola,1998-03-12,316934,Nikola Moro,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,KOVACIC Mateo,1994-05-06,51471,Mateo Kovacic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,KRAMARIC Andrej,1991-06-19,46580,Andrej Kramaric,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,MODRIC Luka,1985-09-09,27992,Luka Modrić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,BUDIMIR Ante,1991-07-22,46413,Ante Budimir,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,PANDUR Ivor,2000-03-25,371013,Ivor Pandur,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,VLASIC Nikola,1997-10-04,293200,Nikola Vlašić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,PERISIC Ivan,1989-02-02,42460,Ivan Perišić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,PASALIC Mario,1995-02-09,205938,Mario Pašalić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,BATURINA Martin,2003-02-16,580451,Martin Baturina,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,SUCIC Petar,2003-10-25,668207,Petar Sučić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,JAKIC Kristijan,1997-05-14,374954,Kristijan Jakic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,FRUK Toni,2001-03-09,432758,Toni Fruk,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,MATANOVIC Igor,2003-03-31,605268,Igor Matanovic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,SUCIC Luka,2002-09-08,502722,Luka Sucic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,VUSKOVIC Luka,2007-02-24,892160,Luka Vuskovic,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,KOTARSKI Dominik,2000-02-10,370997,Dominik Kotarski,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,PASALIC Marco,2000-09-14,395928,Marco Pašalić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,ERLIC Martin,1998-01-24,357003,Martin Erlić,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Croatia,MUSA Petar,1998-03-04,387110,Petar Musa,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,PICKFORD Jordan,1994-03-07,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,KONSA Ezri,1997-10-23,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,OREILLY Nico,2005-03-21,743413,Nico O'Reilly,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,RICE Declan,1999-01-14,357662,Declan Rice,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,STONES John,1994-05-28,186590,John Stones,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,GUEHI Marc,2000-07-13,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,SAKA Bukayo,2001-09-05,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,ANDERSON Elliot,2002-11-06,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,KANE Harry,1993-07-28,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,BELLINGHAM Jude,2003-06-29,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,RASHFORD Marcus,1997-10-31,258923,Marcus Rashford,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,LIVRAMENTO Tino,2002-11-12,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,HENDERSON Dean,1997-03-12,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,HENDERSON Jordan,1990-06-17,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,BURN Dan,1992-05-09,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,MAINOO Kobbie,2005-04-19,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,ROGERS Morgan,2002-07-26,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,GORDON Anthony,2001-02-24,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,WATKINS Ollie,1995-12-30,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,MADUEKE Noni,2002-03-10,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,EZE Eberechi,1998-06-29,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,TONEY Ivan,1996-03-16,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,TRAFFORD James,2002-10-10,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,JAMES Reece,1999-12-08,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,SPENCE Djed,2000-08-09,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
England,QUANSAH Jarell,2003-01-29,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,ZIGI Lawrence Ati,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,SEIDU Alidu,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,YIRENKYI Caleb,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,ADJETEY Jonas,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,PARTEY Thomas,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,MUMIN Abdul,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,FATAWU Abdul,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,SIBO Kwasi,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,AYEW Jordan,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,THOMAS-ASANTE Brandon,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,SEMENYO Antoine,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,ANANG Joseph,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,BAAH Christopher Bonsu,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,MENSAH Gideon,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,OWUSU Elisha,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,ASARE Benjamin,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,RAHMAN Baba,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,OPOKU Jerome,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,WILLIAMS Inaki,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,BOAKYE Augustine,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,OPPONG Kojo Peprah,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,SULEMANA Kamaldeen,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,LUCKASSEN Derrick,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,NUAMAH Ernest,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,ADU Prince,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Ghana,SENAYA Marvin,,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,MEJIA Luis,1991-03-16,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,BLACKMAN Cesar,1998-04-02,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,CORDOBA Jose,2001-06-03,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,ESCOBAR Fidel,1995-01-09,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,FARINA Edgardo,2001-10-19,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,MARTINEZ Cristian,1997-02-06,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,RODRIGUEZ Jose Luis,1998-06-19,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,CARRASQUILLA Adalberto,1998-11-28,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,RODRIGUEZ Tomas,1999-03-09,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,DIAZ Ismael,1997-05-12,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,BARCENAS Edgar Yoel,1993-10-23,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,SAMUDIO Cesar,1994-02-23,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,RAMOS Jiovany,1997-01-26,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,HARVEY Carlos,2000-02-03,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,DAVIS Eric,1991-03-31,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,ANDRADE Andres,1998-10-16,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,FAJARDO Jose,1993-08-18,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,WATERMAN Cecilio,1991-04-13,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,QUINTERO Alberto,1987-12-18,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,GODOY Anibal,1990-02-10,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,YANIS Cesar,1996-01-28,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,MOSQUERA Orlando,1994-12-25,402979,Orlando Mosquera,exact_dob_name,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,MURILLO Amir,1996-02-11,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,LONDONO Azarias,2001-06-21,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,MILLER Roderick,1992-04-03,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
Panama,GUTIERREZ Jorge,1998-09-01,,,unmatched_or_review,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
